protocol,model,architecture,trained_size,checkpoint,instance,family,customers,max_fleet,fleet_limit_enforced,coordinate_scale,candidates_total,candidates_externally_feasible,selected_vehicles,selected_distance_raw,selected_distance_2dp,selected_exceeds_reported_fleet,distance_only_vehicles,distance_only_raw,distance_only_2dp,official_lex_vehicles,official_lex_raw,official_lex_2dp,same_candidate,sintef_double_bks_vehicles,sintef_double_bks_distance,sintef_vehicle_gap,sintef_official_distance_gap_pct,sintef_nonofficial_distance_only_gap_pct,legacy_reference_vehicles,legacy_reference_distance,legacy_distance_only_gap_pct_noncomparable,elapsed_seconds,status
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,C204,C2,50,25,False,1130.000000000000,400,400,3,408.266441057528,408.27,False,3,408.266441057528,408.27,3,408.266441057528,408.27,True,,,,,,2,350.1,16.61423623465516,5.438721656799316,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,C205,C2,50,25,False,1130.000000000000,400,400,7,568.004622630169,568.00,False,7,568.004622630169,568.00,7,568.004622630169,568.00,True,,,,,,3,359.8,57.86676560038062,3.7226309776306152,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,C206,C2,50,25,False,1130.000000000000,400,400,6,535.138469357094,535.14,False,6,535.138469357094,535.14,6,535.138469357094,535.14,True,,,,,,3,359.8,48.73220382353931,3.872342586517334,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,C207,C2,50,25,False,1130.000000000000,400,400,4,457.871301024435,457.87,False,4,457.871301024435,457.87,4,457.871301024435,457.87,True,,,,,,3,359.6,27.32794800457029,4.196307182312012,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,C208,C2,50,25,False,1130.000000000000,400,400,5,523.528291694456,523.53,False,5,523.528291694456,523.53,5,523.528291694456,523.53,True,,,,,,2,350.5,49.36613172452373,4.017365217208862,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R101,R1,50,25,False,76.666666666667,400,400,24,1520.099718055229,1520.10,False,24,1520.099718055229,1520.10,24,1520.099718055229,1520.10,True,,,,,,12,1044.0,45.60342126965799,3.192497730255127,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R102,R1,50,25,False,76.666666666667,400,400,19,1248.503047647072,1248.50,False,19,1248.503047647072,1248.50,19,1248.503047647072,1248.50,True,,,,,,11,909.0,37.349070148192766,3.4511969089508057,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R103,R1,50,25,False,76.666666666667,400,400,14,1020.935260146962,1020.94,False,14,1020.935260146962,1020.94,14,1020.935260146962,1020.94,True,,,,,,9,772.9,32.091507329145045,3.5172929763793945,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R104,R1,50,25,False,76.666666666667,400,400,8,729.943627434287,729.94,False,8,729.943627434287,729.94,8,729.943627434287,729.94,True,,,,,,6,625.4,16.71628196902573,4.365408420562744,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R105,R1,50,25,False,76.666666666667,400,400,19,1234.236964446963,1234.24,False,19,1234.236964446963,1234.24,19,1234.236964446963,1234.24,True,,,,,,9,899.3,37.24418597208526,3.437849998474121,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R106,R1,50,25,False,76.666666666667,400,400,14,1054.609929996240,1054.61,False,14,1054.609929996240,1054.61,14,1054.609929996240,1054.61,True,,,,,,8,793.0,32.98990289990416,3.6017298698425293,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R107,R1,50,25,False,76.666666666667,400,400,12,954.459310357533,954.46,False,12,954.459310357533,954.46,12,954.459310357533,954.46,True,,,,,,7,711.1,34.22293775243052,3.6981074810028076,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R108,R1,50,25,False,76.666666666667,400,400,8,723.212363335653,723.21,False,8,723.212363335653,723.21,8,723.212363335653,723.21,True,,,,,,6,617.7,17.08148993615886,4.2648985385894775,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R109,R1,50,25,False,76.666666666667,400,400,14,1031.677213643630,1031.68,False,14,1031.677213643630,1031.68,14,1031.677213643630,1031.68,True,,,,,,8,786.8,31.123184245504646,3.3682308197021484,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R110,R1,50,25,False,76.666666666667,400,400,12,897.062943017737,897.06,False,12,897.062943017737,897.06,12,897.062943017737,897.06,True,,,,,,7,697.0,28.70343515319037,3.671757221221924,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R111,R1,50,25,False,76.666666666667,400,400,11,887.832395087895,887.83,False,11,887.832395087895,887.83,11,887.832395087895,887.83,True,,,,,,7,707.2,25.541911070120886,3.9463367462158203,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R112,R1,50,25,False,76.666666666667,400,400,7,714.652160720556,714.65,False,7,714.652160720556,714.65,7,714.652160720556,714.65,True,,,,,,6,630.2,13.400850637980918,4.502211332321167,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R201,R2,50,25,False,333.333333333333,400,400,19,1209.060119171393,1209.06,False,19,1209.060119171393,1209.06,19,1209.060119171393,1209.06,True,,,,,,6,791.9,52.67838352966192,3.3300325870513916,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R202,R2,50,25,False,333.333333333333,400,400,12,973.871077423000,973.87,False,12,973.871077423000,973.87,12,973.871077423000,973.87,True,,,,,,5,698.5,39.42320363965642,3.5300140380859375,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R203,R2,50,25,False,333.333333333333,400,400,8,801.806201792938,801.81,False,8,801.806201792938,801.81,8,801.806201792938,801.81,True,,,,,,5,605.3,32.46426594960148,4.03387451171875,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R204,R2,50,25,False,333.333333333333,400,400,3,589.900664278727,589.90,False,3,589.900664278727,589.90,3,589.900664278727,589.90,True,,,,,,2,506.4,16.489072724867118,5.786441802978516,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R205,R2,50,25,False,333.333333333333,400,400,13,1002.925583007174,1002.93,False,13,1002.925583007174,1002.93,13,1002.925583007174,1002.93,True,,,,,,4,690.1,45.330471381998876,3.3633551597595215,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R206,R2,50,25,False,333.333333333333,400,400,10,862.038731268532,862.04,False,10,862.038731268532,862.04,10,862.038731268532,862.04,True,,,,,,4,632.4,36.312259846383945,3.7027435302734375,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R207,R2,50,25,False,333.333333333333,400,400,8,767.377429867031,767.38,False,8,767.377429867031,767.38,8,767.377429867031,767.38,True,,,,,,3,575.5,33.34099563284633,4.039510726928711,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R208,R2,50,25,False,333.333333333333,400,400,3,529.016055732548,529.02,False,3,529.016055732548,529.02,3,529.016055732548,529.02,True,,,,,,2,487.7,8.471612821929106,6.102242469787598,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R209,R2,50,25,False,333.333333333333,400,400,9,824.465923916364,824.47,False,9,824.465923916364,824.47,9,824.465923916364,824.47,True,,,,,,4,600.6,37.273713605788124,3.6499171257019043,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R210,R2,50,25,False,333.333333333333,400,400,10,878.006892346506,878.01,False,10,878.006892346506,878.01,10,878.006892346506,878.01,True,,,,,,4,645.6,35.99858927300278,3.828664779663086,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,R211,R2,50,25,False,333.333333333333,400,400,5,612.431668842546,612.43,False,5,612.431668842546,612.43,5,612.431668842546,612.43,True,,,,,,3,535.5,14.366324713827483,5.016441345214844,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC101,RC1,50,25,False,95.000000000000,400,400,18,1605.534110817844,1605.53,False,18,1605.534110817844,1605.53,18,1605.534110817844,1605.53,True,,,,,,8,944.0,70.07776597646654,3.3155248165130615,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC102,RC1,50,25,False,95.000000000000,400,400,16,1445.158151933820,1445.16,False,16,1445.158151933820,1445.16,16,1445.158151933820,1445.16,True,,,,,,7,822.5,75.70311877614834,3.6641738414764404,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC103,RC1,50,25,False,95.000000000000,400,400,12,1135.099408430926,1135.10,False,12,1135.099408430926,1135.10,12,1135.099408430926,1135.10,True,,,,,,6,710.9,59.670756566454656,4.0085437297821045,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC104,RC1,50,25,False,95.000000000000,400,400,7,717.101105474771,717.10,False,7,717.101105474771,717.10,7,717.101105474771,717.10,True,,,,,,5,545.8,31.385325297686116,4.292640924453735,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC105,RC1,50,25,False,95.000000000000,400,400,16,1429.665710988034,1429.67,False,16,1429.665710988034,1429.67,16,1429.665710988034,1429.67,True,,,,,,8,855.3,67.15371343248377,3.422215700149536,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC106,RC1,50,25,False,95.000000000000,400,400,13,1204.758919335503,1204.76,False,13,1204.758919335503,1204.76,13,1204.758919335503,1204.76,True,,,,,,6,723.2,66.58723995236485,3.4028427600860596,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC107,RC1,50,25,False,95.000000000000,400,400,10,910.406539112006,910.41,False,10,910.406539112006,910.41,10,910.406539112006,910.41,True,,,,,,6,642.7,41.65342136486795,3.808429718017578,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC108,RC1,50,25,False,95.000000000000,400,400,7,711.926336117275,711.93,False,7,711.926336117275,711.93,7,711.926336117275,711.93,True,,,,,,6,598.1,19.031321872140907,4.328146934509277,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC201,RC2,50,25,False,320.000000000000,400,400,15,1451.476398754013,1451.48,False,15,1451.476398754013,1451.48,15,1451.476398754013,1451.48,True,,,,,,5,684.8,111.95624981805094,3.4056148529052734,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC202,RC2,50,25,False,320.000000000000,400,400,12,1166.154287582651,1166.15,False,12,1166.154287582651,1166.15,12,1166.154287582651,1166.15,True,,,,,,5,613.6,90.05122027096655,3.8215067386627197,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC203,RC2,50,25,False,320.000000000000,400,400,8,925.653703946332,925.65,False,8,925.653703946332,925.65,8,925.653703946332,925.65,True,,,,,,4,555.3,66.69434610955021,3.941619873046875,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC204,RC2,50,25,False,320.000000000000,400,400,4,510.032777568232,510.03,False,4,510.032777568232,510.03,4,510.032777568232,510.03,True,,,,,,3,444.2,14.820526242285357,5.597429513931274,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC205,RC2,50,25,False,320.000000000000,400,400,14,1356.585452342581,1356.59,False,14,1356.585452342581,1356.59,14,1356.585452342581,1356.59,True,,,,,,5,630.2,115.26268682046668,3.325305461883545,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC206,RC2,50,25,False,320.000000000000,400,400,11,1214.395213491217,1214.40,False,11,1214.395213491217,1214.40,11,1214.395213491217,1214.40,True,,,,,,5,610.0,99.08118253954378,3.360504150390625,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC207,RC2,50,25,False,320.000000000000,400,400,9,951.349688965990,951.35,False,9,951.349688965990,951.35,9,951.349688965990,951.35,True,,,,,,4,558.6,70.30964714750986,3.7348196506500244,ok
mvmoe_table7_greedy_8fold_distance,pomo_split_tw_n50,pomo_split_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/pomo_split_tw_n50/checkpoint-2000.pt,RC208,RC2,50,25,False,320.000000000000,400,400,4,522.731250726244,522.73,False,4,522.731250726244,522.73,4,522.731250726244,522.73,True,,,,,,3,476.7,9.656230485891378,5.41361665725708,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C101,C1,50,25,False,412.000000000000,8,8,7,551.303221629275,551.30,False,7,551.303221629275,551.30,7,551.303221629275,551.30,True,,,,,,5,362.4,52.12561303236071,0.7080936431884766,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C102,C1,50,25,False,412.000000000000,8,8,9,781.583701470571,781.58,False,9,781.583701470571,781.58,9,781.583701470571,781.58,True,,,,,,5,361.4,116.26555104332343,0.2741379737854004,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C103,C1,50,25,False,412.000000000000,8,8,7,770.531195828439,770.53,False,7,770.531195828439,770.53,7,770.531195828439,770.53,True,,,,,,5,361.4,113.20730377101242,0.24121665954589844,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C104,C1,50,25,False,412.000000000000,8,8,5,664.629035226934,664.63,False,5,664.629035226934,664.63,5,664.629035226934,664.63,True,,,,,,5,358.0,85.65056849914345,0.30681371688842773,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C105,C1,50,25,False,412.000000000000,8,8,9,669.869361601149,669.87,False,9,669.869361601149,669.87,9,669.869361601149,669.87,True,,,,,,5,362.4,84.84253907316486,0.24694299697875977,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C106,C1,50,25,False,412.000000000000,8,8,7,691.850132340919,691.85,False,7,691.850132340919,691.85,7,691.850132340919,691.85,True,,,,,,5,362.4,90.90787316250525,0.2512166500091553,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C107,C1,50,25,False,412.000000000000,8,8,10,621.448956496703,621.45,False,10,621.448956496703,621.45,10,621.448956496703,621.45,True,,,,,,5,362.4,71.48150013705921,0.2396993637084961,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C108,C1,50,25,False,412.000000000000,8,8,8,795.927757036900,795.93,False,8,795.927757036900,795.93,8,795.927757036900,795.93,True,,,,,,5,362.4,119.62686452453083,0.3124537467956543,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C109,C1,50,25,False,412.000000000000,8,8,9,656.330953624282,656.33,False,9,656.330953624282,656.33,9,656.330953624282,656.33,True,,,,,,5,362.4,81.10677528263865,0.46019434928894043,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C201,C2,50,25,False,1130.000000000000,8,8,2,484.457042255357,484.46,False,2,484.457042255357,484.46,2,484.457042255357,484.46,True,,,,,,3,360.2,34.49668024857214,0.23923206329345703,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C202,C2,50,25,False,1130.000000000000,8,8,2,672.414752586433,672.41,False,2,672.414752586433,672.41,2,672.414752586433,672.41,True,,,,,,3,360.2,86.678165626439,0.2544994354248047,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C203,C2,50,25,False,1130.000000000000,8,8,3,878.255511524211,878.26,False,3,878.255511524211,878.26,3,878.255511524211,878.26,True,,,,,,3,359.8,144.09547290834104,0.22569775581359863,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C204,C2,50,25,False,1130.000000000000,8,8,3,809.112732035698,809.11,False,3,809.112732035698,809.11,3,809.112732035698,809.11,True,,,,,,2,350.1,131.10903514301566,0.40981459617614746,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C205,C2,50,25,False,1130.000000000000,8,8,2,535.120477177184,535.12,False,2,535.120477177184,535.12,2,535.120477177184,535.12,True,,,,,,3,359.8,48.72720321767202,0.23611760139465332,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C206,C2,50,25,False,1130.000000000000,8,8,3,837.189007509750,837.19,False,3,837.189007509750,837.19,3,837.189007509750,837.19,True,,,,,,3,359.8,132.68176973589482,0.242567777633667,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C207,C2,50,25,False,1130.000000000000,8,8,3,821.976065891321,821.98,False,3,821.976065891321,821.98,3,821.976065891321,821.98,True,,,,,,3,359.6,128.58066348479443,0.2743411064147949,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,C208,C2,50,25,False,1130.000000000000,8,8,3,742.528630017546,742.53,False,3,742.528630017546,742.53,3,742.528630017546,742.53,True,,,,,,2,350.5,111.8483965813256,0.2584843635559082,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,R101,R1,50,25,False,76.666666666667,8,8,13,1107.630189267790,1107.63,False,13,1107.630189267790,1107.63,13,1107.630189267790,1107.63,True,,,,,,12,1044.0,6.094845715305534,0.28601861000061035,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,R102,R1,50,25,False,76.666666666667,8,8,11,986.962127510354,986.96,False,11,986.962127510354,986.96,11,986.962127510354,986.96,True,,,,,,11,909.0,8.57669169530842,0.26181817054748535,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,R103,R1,50,25,False,76.666666666667,8,8,10,869.306240849001,869.31,False,10,869.306240849001,869.31,10,869.306240849001,869.31,True,,,,,,9,772.9,12.473313604476798,0.24646329879760742,ok
mvmoe_table7_greedy_8fold_distance,am_tw_n50,am_tw,50,/root/autodl-tmp/cvrptw6_fixedlr_20260822_154648/outputs/am_tw_n50_resume60_attempt1/cvrptw_50/am_tw_n50_resume60_fixedlr_20260826T215744/epoch-100.pt,R104,R1,50,25,False,76.666666666667,8,8,8,781.396270599374,781.40,False,8,781.396270599374,781.40,8,781.396270599374,781.40,True,,,,,,6,625.4,24.943439494623345,0.22887134552001953,ok
