schema_version,dataset,protocol,model,architecture,training_size,instance,group,depot_code,depot_type,customer_code,customer_type,demand_code,demand_type,route_size_code,route_size_type,status,failure_reason,cost,optimum,optimum_sources_agree,absolute_error,gap_percent,vehicles,no_aug_status,no_aug_failure_reason,no_aug_cost,no_aug_absolute_error,no_aug_gap_percent,no_aug_vehicles,no_aug_candidate_index,no_aug_policy_index,no_aug_candidates_generated,candidates_generated,candidate_index,augmentation_index,policy_index,inference_seconds_amortized,postprocess_seconds,physical_batch_size,checkpoint_epoch,checkpoint_sha256,checkpoint_path,routes_json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1131_17,1131,1,random,1,random,3,small_small_cv,1,very_short,ok,,41209,39276,True,1933,4.921580609023322,25,ok,,41209,1933,4.921580609023322,25,93,93,100,800,93,0,93,0.006543455412611365,0.0024014413356781006,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1131_17.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1131_18,1131,1,random,1,random,3,small_small_cv,1,very_short,ok,,31027,29564,True,1463,4.948586118251928,26,ok,,31223,1659,5.611554593424435,26,37,37,100,800,145,1,45,0.006543455412611365,0.0024111904203891754,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1131_18.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1131_19,1131,1,random,1,random,3,small_small_cv,1,very_short,ok,,30998,30061,True,937,3.1169954426000466,23,ok,,31619,1558,5.182794983533482,23,60,60,100,800,414,4,14,0.006543455412611365,0.0023613236844539642,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1131_19.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1131_20,1131,1,random,1,random,3,small_small_cv,1,very_short,ok,,54346,46565,True,7781,16.70997530333942,35,ok,,61453,14888,31.9725115430044,38,56,56,100,800,311,3,11,0.006543455412611365,0.0023994147777557373,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1131_20.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1131_21,1131,1,random,1,random,3,small_small_cv,1,very_short,ok,,61362,50208,True,11154,22.215583173996176,40,ok,,64331,14123,28.128983428935626,39,11,11,100,800,480,4,80,0.006543455412611365,0.002399872988462448,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1131_21.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1131_22,1131,1,random,1,random,3,small_small_cv,1,very_short,ok,,40576,38976,True,1600,4.105090311986864,25,ok,,44782,5806,14.896346469622332,27,47,47,100,800,126,1,26,0.006543455412611365,0.0023076198995113373,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1131_22.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1131_23,1131,1,random,1,random,3,small_small_cv,1,very_short,ok,,31312,30000,True,1312,4.373333333333333,27,ok,,31458,1458,4.86,27,14,14,100,800,148,1,48,0.006543455412611365,0.0023838505148887634,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1131_23.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1131_24,1131,1,random,1,random,3,small_small_cv,1,very_short,ok,,31561,30735,True,826,2.687489832438588,23,ok,,32682,1947,6.334797462176671,24,68,68,100,800,202,2,2,0.006543455412611365,0.002524957060813904,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1131_24.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1131_25,1131,1,random,1,random,3,small_small_cv,1,very_short,ok,,28574,27025,True,1549,5.73172987974098,28,ok,,28780,1755,6.493987049028677,27,35,35,100,800,353,3,53,0.006543455412611365,0.0026231594383716583,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1131_25.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1131_26,1131,1,random,1,random,3,small_small_cv,1,very_short,ok,,23246,22287,True,959,4.302956880692781,23,ok,,23306,1019,4.572172118275228,23,26,26,100,800,607,6,7,0.006543455412611365,0.002671085298061371,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1131_26.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1131_27,1131,1,random,1,random,3,small_small_cv,1,very_short,ok,,28605,27446,True,1159,4.222837571959484,25,ok,,29056,1610,5.866064271660716,25,20,20,100,800,206,2,6,0.006543455412611365,0.0026901662349700928,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1131_27.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_01,1132,1,random,1,random,3,small_small_cv,2,short,ok,,32055,30531,True,1524,4.9916478333497105,19,ok,,32055,1524,4.9916478333497105,19,60,60,100,800,60,0,60,0.006543455412611365,0.002602584660053253,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_01.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_02,1132,1,random,1,random,3,small_small_cv,2,short,ok,,20153,19178,True,975,5.083950359787257,17,ok,,20305,1127,5.876525185107936,17,1,1,100,800,534,5,34,0.00517807831056416,0.002259187400341034,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_02.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_03,1132,1,random,1,random,3,small_small_cv,2,short,ok,,28061,26815,True,1246,4.646652992727951,20,ok,,28833,2018,7.5256386350922995,21,64,64,100,800,776,7,76,0.00517807831056416,0.002088509500026703,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_03.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_04,1132,1,random,1,random,3,small_small_cv,2,short,ok,,23150,22282,True,868,3.8955210483798584,15,ok,,23481,1199,5.3810250426353115,15,54,54,100,800,683,6,83,0.00517807831056416,0.0019091181457042694,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_04.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_05,1132,1,random,1,random,3,small_small_cv,2,short,ok,,19461,18539,True,922,4.973299530719025,16,ok,,19821,1282,6.915151842062679,17,65,65,100,800,336,3,36,0.00517807831056416,0.0018267221748828888,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_05.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_06,1132,1,random,1,random,3,small_small_cv,2,short,ok,,23080,22127,True,953,4.306955303475392,13,ok,,23440,1313,5.933926876666516,14,2,2,100,800,207,2,7,0.00517807831056416,0.0019059330224990845,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_06.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_07,1132,1,random,1,random,3,small_small_cv,2,short,ok,,21678,20602,True,1076,5.222793903504514,19,ok,,22191,1589,7.712843413260848,19,77,77,100,800,714,7,14,0.00517807831056416,0.0019862987101078033,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_07.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_08,1132,1,random,1,random,3,small_small_cv,2,short,ok,,21074,19999,True,1075,5.3752687634381715,17,ok,,21384,1385,6.9253462673133654,16,85,85,100,800,658,6,58,0.00517807831056416,0.002010934054851532,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_08.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_09,1132,1,random,1,random,3,small_small_cv,2,short,ok,,26288,25027,True,1261,5.038558356974468,18,ok,,26326,1299,5.190394374075998,18,51,51,100,800,437,4,37,0.00517807831056416,0.0020887963473796844,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_09.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_10,1132,1,random,1,random,3,small_small_cv,2,short,ok,,23427,22190,True,1237,5.574583145561063,20,ok,,23887,1697,7.647589004055881,20,99,99,100,800,519,5,19,0.00517807831056416,0.0020351409912109375,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_10.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_11,1132,1,random,1,random,3,small_small_cv,2,short,ok,,19285,18370,True,915,4.980947196516059,17,ok,,19285,915,4.980947196516059,17,34,34,100,800,34,0,34,0.00517807831056416,0.0020121634006500244,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_11.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_12,1132,1,random,1,random,3,small_small_cv,2,short,ok,,18331,17476,True,855,4.892423895628291,14,ok,,18654,1178,6.740672922865644,14,2,2,100,800,162,1,62,0.00517807831056416,0.0019469819962978363,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_12.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_13,1132,1,random,1,random,3,small_small_cv,2,short,ok,,31590,30399,True,1191,3.9178920359222342,19,ok,,31590,1191,3.9178920359222342,19,53,53,100,800,53,0,53,0.00517807831056416,0.0019519664347171783,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_13.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_14,1132,1,random,1,random,3,small_small_cv,2,short,ok,,19320,18263,True,1057,5.787658106554235,14,ok,,19689,1426,7.808136669769479,14,67,67,100,800,666,6,66,0.00517807831056416,0.002254202961921692,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_14.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_15,1132,1,random,1,random,3,small_small_cv,2,short,ok,,21140,20108,True,1032,5.1322856574497715,15,ok,,21559,1451,7.216033419534513,15,94,94,100,800,239,2,39,0.00517807831056416,0.0022343769669532776,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_15.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_16,1132,1,random,1,random,3,small_small_cv,2,short,ok,,27786,26602,True,1184,4.450793173445605,16,ok,,27847,1245,4.680099240658597,16,20,20,100,800,113,1,13,0.00517807831056416,0.002223018556833267,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_16.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_17,1132,1,random,1,random,3,small_small_cv,2,short,ok,,26077,25103,True,974,3.8800143409154284,16,ok,,26077,974,3.8800143409154284,16,30,30,100,800,30,0,30,0.00517807831056416,0.002245713025331497,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_17.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_18,1132,1,random,1,random,3,small_small_cv,2,short,ok,,21922,20949,True,973,4.64461310802425,14,ok,,22334,1385,6.611294095183541,13,79,79,100,800,569,5,69,0.005204157205298543,0.0025808997452259064,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_18.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_19,1132,1,random,1,random,3,small_small_cv,2,short,ok,,18504,17346,True,1158,6.675890695261155,14,ok,,18597,1251,7.212037357315808,14,28,28,100,800,660,6,60,0.005204157205298543,0.002038925886154175,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_19.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_20,1132,1,random,1,random,3,small_small_cv,2,short,ok,,25195,23974,True,1221,5.0930174355551845,17,ok,,25361,1387,5.785434220405439,18,0,0,100,800,613,6,13,0.005204157205298543,0.0019545778632164,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_20.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_21,1132,1,random,1,random,3,small_small_cv,2,short,ok,,18624,17508,True,1116,6.3742289239204935,13,ok,,18873,1365,7.796435915010281,13,59,59,100,800,710,7,10,0.005204157205298543,0.0019791796803474426,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_21.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_22,1132,1,random,1,random,3,small_small_cv,2,short,ok,,20479,19590,True,889,4.538029606942318,14,ok,,20949,1359,6.937212863705972,14,46,46,100,800,342,3,42,0.005204157205298543,0.0020030997693538666,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_22.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_23,1132,1,random,1,random,3,small_small_cv,2,short,ok,,21521,20438,True,1083,5.298952930815148,15,ok,,22216,1778,8.699481358254232,15,46,46,100,800,581,5,81,0.005204157205298543,0.0020819157361984253,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_23.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_24,1132,1,random,1,random,3,small_small_cv,2,short,ok,,21672,20579,True,1093,5.3112396131979205,19,ok,,22276,1697,8.246270469896496,19,15,15,100,800,613,6,13,0.005204157205298543,0.0020470283925533295,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_24.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_25,1132,1,random,1,random,3,small_small_cv,2,short,ok,,19194,18475,True,719,3.891745602165088,15,ok,,19920,1445,7.821380243572395,15,84,84,100,800,348,3,48,0.005204157205298543,0.002097267657518387,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_25.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_26,1132,1,random,1,random,3,small_small_cv,2,short,ok,,31714,30772,True,942,3.061224489795918,20,ok,,32471,1699,5.52125308722215,20,86,86,100,800,451,4,51,0.005204157205298543,0.002040345221757889,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_26.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1132_27,1132,1,random,1,random,3,small_small_cv,2,short,ok,,21046,20061,True,985,4.910024425502218,16,ok,,21046,985,4.910024425502218,16,31,31,100,800,31,0,31,0.005204157205298543,0.002061784267425537,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1132_27.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1133_01,1133,1,random,1,random,3,small_small_cv,3,medium,ok,,15197,14460,True,737,5.096818810511756,10,ok,,15636,1176,8.132780082987551,11,79,79,100,800,508,5,8,0.005204157205298543,0.0020431391894817352,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1133_01.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1133_02,1133,1,random,1,random,3,small_small_cv,3,medium,ok,,13533,12924,True,609,4.712163416898793,11,ok,,13533,609,4.712163416898793,11,44,44,100,800,44,0,44,0.005204157205298543,0.0019916407763957977,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1133_02.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1133_03,1133,1,random,1,random,3,small_small_cv,3,medium,ok,,16425,15679,True,746,4.757956502327954,9,ok,,16748,1069,6.818036864595957,9,25,25,100,800,214,2,14,0.005204157205298543,0.0019735023379325867,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1133_03.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1133_04,1133,1,random,1,random,3,small_small_cv,3,medium,ok,,17220,16426,True,794,4.833800073054913,13,ok,,17462,1036,6.3070741507366375,12,25,25,100,800,571,5,71,0.005204157205298543,0.002077300101518631,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1133_04.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1133_05,1133,1,random,1,random,3,small_small_cv,3,medium,ok,,15733,14906,True,827,5.548101435663491,11,ok,,15733,827,5.548101435663491,11,12,12,100,800,12,0,12,0.005204157205298543,0.001988433301448822,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1133_05.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1133_06,1133,1,random,1,random,3,small_small_cv,3,medium,ok,,16341,15686,True,655,4.1756980747163075,11,ok,,16341,655,4.1756980747163075,11,28,28,100,800,28,0,28,0.005204157205298543,0.0021791085600852966,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1133_06.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1133_07,1133,1,random,1,random,3,small_small_cv,3,medium,ok,,12778,12350,True,428,3.465587044534413,9,ok,,13176,826,6.6882591093117405,9,92,92,100,800,218,2,18,0.005035331007093191,0.002469867467880249,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1133_07.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1133_08,1133,1,random,1,random,3,small_small_cv,3,medium,ok,,12691,12159,True,532,4.375359815774323,10,ok,,13076,917,7.541738629821531,11,25,25,100,800,725,7,25,0.005035331007093191,0.0020628757774829865,16,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1133_08.json
