protocol,model,architecture,trained_size,checkpoint,instance,family,customers,max_fleet,fleet_limit_enforced,coordinate_scale,candidates_total,candidates_externally_feasible,selected_vehicles,selected_distance_raw,selected_distance_2dp,selected_exceeds_reported_fleet,distance_only_vehicles,distance_only_raw,distance_only_2dp,official_lex_vehicles,official_lex_raw,official_lex_2dp,same_candidate,sintef_double_bks_vehicles,sintef_double_bks_distance,sintef_vehicle_gap,sintef_official_distance_gap_pct,sintef_nonofficial_distance_only_gap_pct,legacy_reference_vehicles,legacy_reference_distance,legacy_distance_only_gap_pct_noncomparable,elapsed_seconds,status
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R112,R1,50,25,False,76.666666666667,8,8,7,731.115369179764,731.12,False,7,731.115369179764,731.12,7,731.115369179764,731.12,True,,,,,,6,630.2,16.013229003453535,0.1315007209777832,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R201,R2,50,25,False,333.333333333333,8,8,6,1105.697531170998,1105.70,False,6,1105.697531170998,1105.70,6,1105.697531170998,1105.70,True,,,,,,6,791.9,39.6259036710441,0.14180350303649902,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R202,R2,50,25,False,333.333333333333,8,8,8,1166.282459598771,1166.28,False,8,1166.282459598771,1166.28,8,1166.282459598771,1166.28,True,,,,,,5,698.5,66.96957188242959,0.13419389724731445,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R203,R2,50,25,False,333.333333333333,8,8,5,1041.428982040819,1041.43,False,5,1041.428982040819,1041.43,5,1041.428982040819,1041.43,True,,,,,,5,605.3,72.05170692893098,0.13562345504760742,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R204,R2,50,25,False,333.333333333333,8,8,3,815.409814521762,815.41,False,3,815.409814521762,815.41,3,815.409814521762,815.41,True,,,,,,2,506.4,61.020895442685976,0.15666985511779785,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R205,R2,50,25,False,333.333333333333,8,8,7,1052.993687288310,1052.99,False,7,1052.993687288310,1052.99,7,1052.993687288310,1052.99,True,,,,,,4,690.1,52.585666901653376,0.1351463794708252,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R206,R2,50,25,False,333.333333333333,8,8,6,1044.707134098344,1044.71,False,6,1044.707134098344,1044.71,6,1044.707134098344,1044.71,True,,,,,,4,632.4,65.19720653041487,0.13818001747131348,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R207,R2,50,25,False,333.333333333333,8,8,4,998.658284189222,998.66,False,4,998.658284189222,998.66,4,998.658284189222,998.66,True,,,,,,3,575.5,73.52880698335736,0.13596630096435547,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R208,R2,50,25,False,333.333333333333,8,8,3,829.291527836697,829.29,False,3,829.291527836697,829.29,3,829.291527836697,829.29,True,,,,,,2,487.7,70.04132209077231,0.1506030559539795,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R209,R2,50,25,False,333.333333333333,8,8,5,1020.479238702709,1020.48,False,5,1020.479238702709,1020.48,5,1020.479238702709,1020.48,True,,,,,,4,600.6,69.90996315396426,0.12808585166931152,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R210,R2,50,25,False,333.333333333333,8,8,6,1065.960603068145,1065.96,False,6,1065.960603068145,1065.96,6,1065.960603068145,1065.96,True,,,,,,4,645.6,65.11161757561099,0.16655802726745605,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R211,R2,50,25,False,333.333333333333,8,8,4,886.535280378070,886.54,False,4,886.535280378070,886.54,4,886.535280378070,886.54,True,,,,,,3,535.5,65.55280679329037,0.12755608558654785,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC101,RC1,50,25,False,95.000000000000,8,8,9,1011.949816837123,1011.95,False,9,1011.949816837123,1011.95,9,1011.949816837123,1011.95,True,,,,,,8,944.0,7.198073817491876,0.13988256454467773,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC102,RC1,50,25,False,95.000000000000,8,8,8,948.168382737617,948.17,False,8,948.168382737617,948.17,8,948.168382737617,948.17,True,,,,,,7,822.5,15.278830727977763,0.14142203330993652,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC103,RC1,50,25,False,95.000000000000,8,8,8,895.896526048986,895.90,False,8,895.896526048986,895.90,8,895.896526048986,895.90,True,,,,,,6,710.9,26.02286201279869,0.14023685455322266,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC104,RC1,50,25,False,95.000000000000,8,8,6,690.442442210730,690.44,False,6,690.442442210730,690.44,6,690.442442210730,690.44,True,,,,,,5,545.8,26.50099710713271,0.13562774658203125,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC105,RC1,50,25,False,95.000000000000,8,8,9,978.978881854814,978.98,False,9,978.978881854814,978.98,9,978.978881854814,978.98,True,,,,,,8,855.3,14.460292511962365,0.1442089080810547,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC106,RC1,50,25,False,95.000000000000,8,8,7,863.015148466462,863.02,False,7,863.015148466462,863.02,7,863.015148466462,863.02,True,,,,,,6,723.2,19.332846856535152,0.14385342597961426,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC107,RC1,50,25,False,95.000000000000,8,8,6,801.477418493560,801.48,False,6,801.477418493560,801.48,6,801.477418493560,801.48,True,,,,,,6,642.7,24.70474848196054,0.13716769218444824,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC108,RC1,50,25,False,95.000000000000,8,8,7,778.646431741874,778.65,False,7,778.646431741874,778.65,7,778.646431741874,778.65,True,,,,,,6,598.1,30.186663056658496,0.13395404815673828,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC201,RC2,50,25,False,320.000000000000,8,8,5,918.775816136878,918.78,False,5,918.775816136878,918.78,5,918.775816136878,918.78,True,,,,,,5,684.8,34.16702922559554,0.1310122013092041,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC202,RC2,50,25,False,320.000000000000,8,8,7,1026.001529749585,1026.00,False,7,1026.001529749585,1026.00,7,1026.001529749585,1026.00,True,,,,,,5,613.6,67.21015804263111,0.13237309455871582,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC203,RC2,50,25,False,320.000000000000,8,8,5,818.134940415490,818.13,False,5,818.134940415490,818.13,5,818.134940415490,818.13,True,,,,,,4,555.3,47.33206202331899,0.12950611114501953,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC204,RC2,50,25,False,320.000000000000,8,8,3,737.893280357625,737.89,False,3,737.893280357625,737.89,3,737.893280357625,737.89,True,,,,,,3,444.2,66.11735262440914,0.13470244407653809,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC205,RC2,50,25,False,320.000000000000,8,8,6,984.637842581895,984.64,False,6,984.637842581895,984.64,6,984.637842581895,984.64,True,,,,,,5,630.2,56.242120371611314,0.12733912467956543,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC206,RC2,50,25,False,320.000000000000,8,8,4,852.938942103738,852.94,False,4,852.938942103738,852.94,4,852.938942103738,852.94,True,,,,,,5,610.0,39.82605608257994,0.13799691200256348,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC207,RC2,50,25,False,320.000000000000,8,8,4,808.397938525214,808.40,False,4,808.397938525214,808.40,4,808.397938525214,808.40,True,,,,,,4,558.6,44.718571164556714,0.13086485862731934,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,RC208,RC2,50,25,False,320.000000000000,8,8,4,716.928702911360,716.93,False,4,716.928702911360,716.93,4,716.928702911360,716.93,True,,,,,,3,476.7,50.394105918053285,0.12563729286193848,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C101,C1,50,25,False,412.000000000000,8,8,10,855.563719926170,855.56,False,10,855.563719926170,855.56,10,855.563719926170,855.56,True,,,,,,5,362.4,136.0827041738879,0.09836244583129883,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C102,C1,50,25,False,412.000000000000,8,8,8,833.808945497969,833.81,False,8,833.808945497969,833.81,8,833.808945497969,833.81,True,,,,,,5,361.4,130.7163656607553,0.09411430358886719,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C103,C1,50,25,False,412.000000000000,8,8,7,777.714025215396,777.71,False,7,777.714025215396,777.71,7,777.714025215396,777.71,True,,,,,,5,361.4,115.19480498489105,0.09513688087463379,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C104,C1,50,25,False,412.000000000000,8,8,8,685.640727433044,685.64,False,8,685.640727433044,685.64,8,685.640727433044,685.64,True,,,,,,5,358.0,91.51975626621348,0.09739375114440918,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C105,C1,50,25,False,412.000000000000,8,8,9,840.580243646173,840.58,False,9,840.580243646173,840.58,9,840.580243646173,840.58,True,,,,,,5,362.4,131.948190851593,0.09198784828186035,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C106,C1,50,25,False,412.000000000000,8,8,9,900.491756672181,900.49,False,9,900.491756672181,900.49,9,900.491756672181,900.49,True,,,,,,5,362.4,148.4800653068932,0.09295415878295898,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C107,C1,50,25,False,412.000000000000,8,8,7,683.810425708066,683.81,False,7,683.810425708066,683.81,7,683.810425708066,683.81,True,,,,,,5,362.4,88.6894110673472,0.13144588470458984,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C108,C1,50,25,False,412.000000000000,8,8,8,630.584906637690,630.58,False,8,630.584906637690,630.58,8,630.584906637690,630.58,True,,,,,,5,362.4,74.00245768148186,0.09599995613098145,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C109,C1,50,25,False,412.000000000000,8,8,7,617.685786315595,617.69,False,7,617.685786315595,617.69,7,617.685786315595,617.69,True,,,,,,5,362.4,70.44309776920399,0.09389996528625488,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C201,C2,50,25,False,1130.000000000000,8,8,9,1236.352209193781,1236.35,False,9,1236.352209193781,1236.35,9,1236.352209193781,1236.35,True,,,,,,3,360.2,243.24048006490307,0.09169411659240723,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C202,C2,50,25,False,1130.000000000000,8,8,7,1150.675076048399,1150.68,False,7,1150.675076048399,1150.68,7,1150.675076048399,1150.68,True,,,,,,3,360.2,219.45449085185973,0.09939050674438477,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C203,C2,50,25,False,1130.000000000000,8,8,6,1111.432959318479,1111.43,False,6,1111.432959318479,1111.43,6,1111.432959318479,1111.43,True,,,,,,3,359.8,208.90299036088908,0.10103535652160645,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C204,C2,50,25,False,1130.000000000000,8,8,4,918.616480177042,918.62,False,4,918.616480177042,918.62,4,918.616480177042,918.62,True,,,,,,2,350.1,162.3868837980696,0.1065974235534668,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C205,C2,50,25,False,1130.000000000000,8,8,8,1174.913946438743,1174.91,False,8,1174.913946438743,1174.91,8,1174.913946438743,1174.91,True,,,,,,3,359.8,226.5463997884223,0.09411954879760742,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C206,C2,50,25,False,1130.000000000000,8,8,6,1061.078882150697,1061.08,False,6,1061.078882150697,1061.08,6,1061.078882150697,1061.08,True,,,,,,3,359.8,194.90797169280071,0.0926671028137207,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C207,C2,50,25,False,1130.000000000000,8,8,6,1101.097849430703,1101.10,False,6,1101.097849430703,1101.10,6,1101.097849430703,1101.10,True,,,,,,3,359.6,206.2007367716083,0.09574413299560547,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,C208,C2,50,25,False,1130.000000000000,8,8,7,1076.590454970775,1076.59,False,7,1076.590454970775,1076.59,7,1076.590454970775,1076.59,True,,,,,,2,350.5,207.15847502732538,0.09314227104187012,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R101,R1,50,25,False,76.666666666667,8,8,17,1204.771395384508,1204.77,False,17,1204.771395384508,1204.77,17,1204.771395384508,1204.77,True,,,,,,12,1044.0,15.3995589448762,0.09013581275939941,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R102,R1,50,25,False,76.666666666667,8,8,13,1038.144998111483,1038.14,False,13,1038.144998111483,1038.14,13,1038.144998111483,1038.14,True,,,,,,11,909.0,14.207370529316025,0.09037399291992188,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R103,R1,50,25,False,76.666666666667,8,8,11,932.975933425318,932.98,False,11,932.975933425318,932.98,11,932.975933425318,932.98,True,,,,,,9,772.9,20.71107949609494,0.09142947196960449,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R104,R1,50,25,False,76.666666666667,8,8,8,739.509511639863,739.51,False,8,739.509511639863,739.51,8,739.509511639863,739.51,True,,,,,,6,625.4,18.245844521884067,0.09260225296020508,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R105,R1,50,25,False,76.666666666667,8,8,14,1040.821454203262,1040.82,False,14,1040.821454203262,1040.82,14,1040.821454203262,1040.82,True,,,,,,9,899.3,15.736845791533614,0.09204387664794922,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R106,R1,50,25,False,76.666666666667,8,8,12,952.183047456392,952.18,False,12,952.183047456392,952.18,12,952.183047456392,952.18,True,,,,,,8,793.0,20.073524269406267,0.09167623519897461,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R107,R1,50,25,False,76.666666666667,8,8,10,865.926034722523,865.93,False,10,865.926034722523,865.93,10,865.926034722523,865.93,True,,,,,,7,711.1,21.77275133209439,0.09152841567993164,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R108,R1,50,25,False,76.666666666667,8,8,8,745.818576399696,745.82,False,8,745.818576399696,745.82,8,745.818576399696,745.82,True,,,,,,6,617.7,20.741229787873696,0.09296846389770508,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R109,R1,50,25,False,76.666666666667,8,8,10,913.255958253281,913.26,False,10,913.255958253281,913.26,10,913.255958253281,913.26,True,,,,,,8,786.8,16.072185848154632,0.09065413475036621,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R110,R1,50,25,False,76.666666666667,8,8,10,838.065133036631,838.07,False,10,838.065133036631,838.07,10,838.065133036631,838.07,True,,,,,,7,697.0,20.238900005255456,0.09187555313110352,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R111,R1,50,25,False,76.666666666667,8,8,8,800.689092200210,800.69,False,8,800.689092200210,800.69,8,800.689092200210,800.69,True,,,,,,7,707.2,13.219611453649659,0.09534859657287598,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R112,R1,50,25,False,76.666666666667,8,8,8,723.706956653720,723.71,False,8,723.706956653720,723.71,8,723.706956653720,723.71,True,,,,,,6,630.2,14.837663702589701,0.09632492065429688,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R201,R2,50,25,False,333.333333333333,8,8,10,1223.499889718746,1223.50,False,10,1223.499889718746,1223.50,10,1223.499889718746,1223.50,True,,,,,,6,791.9,54.50181711311354,0.09148120880126953,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R202,R2,50,25,False,333.333333333333,8,8,7,1128.910801570595,1128.91,False,7,1128.910801570595,1128.91,7,1128.910801570595,1128.91,True,,,,,,5,698.5,61.61929872163131,0.09433341026306152,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R203,R2,50,25,False,333.333333333333,8,8,5,973.116706108814,973.12,False,5,973.116706108814,973.12,5,973.116706108814,973.12,True,,,,,,5,605.3,60.76601786036907,0.1278531551361084,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R204,R2,50,25,False,333.333333333333,8,8,5,836.435835275167,836.44,False,5,836.435835275167,836.44,5,836.435835275167,836.44,True,,,,,,2,506.4,65.17295325339008,0.10230231285095215,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R205,R2,50,25,False,333.333333333333,8,8,6,1158.002821721244,1158.00,False,6,1158.002821721244,1158.00,6,1158.002821721244,1158.00,True,,,,,,4,690.1,67.80217674557946,0.09374547004699707,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R206,R2,50,25,False,333.333333333333,8,8,5,910.474369596905,910.47,False,5,910.474369596905,910.47,5,910.474369596905,910.47,True,,,,,,4,632.4,43.971279189896435,0.09606814384460449,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R207,R2,50,25,False,333.333333333333,8,8,5,964.992815477822,964.99,False,5,964.992815477822,964.99,5,964.992815477822,964.99,True,,,,,,3,575.5,67.67902962255812,0.0966792106628418,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R208,R2,50,25,False,333.333333333333,8,8,4,779.835769725564,779.84,False,4,779.835769725564,779.84,4,779.835769725564,779.84,True,,,,,,2,487.7,59.900711446701635,0.10400748252868652,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R209,R2,50,25,False,333.333333333333,8,8,6,1017.575725186601,1017.58,False,6,1017.575725186601,1017.58,6,1017.575725186601,1017.58,True,,,,,,4,600.6,69.4265276700968,0.0939028263092041,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R210,R2,50,25,False,333.333333333333,8,8,6,1045.890609869431,1045.89,False,6,1045.890609869431,1045.89,6,1045.890609869431,1045.89,True,,,,,,4,645.6,62.00288256961439,0.09354090690612793,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,R211,R2,50,25,False,333.333333333333,8,8,5,914.828807831559,914.83,False,5,914.828807831559,914.83,5,914.828807831559,914.83,True,,,,,,3,535.5,70.83637868002965,0.09814620018005371,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC101,RC1,50,25,False,95.000000000000,8,8,12,1164.840158246379,1164.84,False,12,1164.840158246379,1164.84,12,1164.840158246379,1164.84,True,,,,,,8,944.0,23.39408455999779,0.09514808654785156,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC102,RC1,50,25,False,95.000000000000,8,8,9,958.344473084424,958.34,False,9,958.344473084424,958.34,9,958.344473084424,958.34,True,,,,,,7,822.5,16.51604535980837,0.09327054023742676,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC103,RC1,50,25,False,95.000000000000,8,8,9,938.518278819955,938.52,False,9,938.518278819955,938.52,9,938.518278819955,938.52,True,,,,,,6,710.9,32.01832589955754,0.09267258644104004,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC104,RC1,50,25,False,95.000000000000,8,8,8,770.425068902431,770.43,False,8,770.425068902431,770.43,8,770.425068902431,770.43,True,,,,,,5,545.8,41.1551976735857,0.0921320915222168,ok
mvmoe_table7_greedy_8fold_distance,am_tw_split_v4_n50,am_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_split_v4/epoch-100.pt,RC105,RC1,50,25,False,95.000000000000,8,8,11,1072.246228467900,1072.25,False,11,1072.246228467900,1072.25,11,1072.246228467900,1072.25,True,,,,,,8,855.3,25.364927916274997,0.0903773307800293,ok
