model,architecture,training_size,aggregation,value,expected_count,failure_count,success_rate,status_counts_json,ok_count,mean_cost,mean_optimum,mean_absolute_error,mean_gap_percent,median_gap_percent,gap_std_percent,gap_sem_percent,gap_ci95_low_percent,gap_ci95_high_percent,gap_ci95_method,gap_p90_percent,gap_p95_percent,gap_p99_percent,gap_max_percent,optimal_hits,mean_vehicles,mean_inference_seconds_amortized,mean_postprocess_seconds,throughput_instances_per_inference_second,no_aug_ok_count,no_aug_failure_count,no_aug_success_rate,no_aug_mean_cost,no_aug_mean_absolute_error,no_aug_mean_gap_percent,no_aug_median_gap_percent,no_aug_gap_std_percent,no_aug_gap_sem_percent,no_aug_gap_ci95_low_percent,no_aug_gap_ci95_high_percent,no_aug_gap_ci95_method,no_aug_gap_p95_percent,no_aug_gap_p99_percent,no_aug_gap_max_percent,no_aug_optimal_hits,no_aug_mean_vehicles,macro_mean_of_complete_group_gaps,complete_groups,no_aug_macro_mean_of_complete_group_gaps,no_aug_complete_groups
am_n100,am,100,group,2175,27,0,1.0,"{""ok"": 27}",27,10368.962962962964,9474.555555555555,894.4074074074074,9.442685548713495,9.343409559328688,2.1349692674022327,0.41087502708208573,8.59811983494308,10.28725126248391,student_t,12.259560198736677,12.445273728583686,12.916199640831175,13.059147763408946,0,5.7407407407407405,0.005721100664231926,0.0013066716492176056,174.79154076976076,27,0,1.0,10780.074074074075,1305.5185185185185,13.77977937929447,13.708191953465827,2.758048012828919,0.5307865875482296,12.688731922952291,14.870826835636647,student_t,18.516813664854197,20.204303618447025,20.546810273405136,0,6.222222222222222,,,,
am_n100,am,100,group,2176,27,0,1.0,"{""ok"": 27}",27,9386.888888888889,8515.37037037037,871.5185185185185,10.251639139340183,10.363112391930835,2.2631505283347777,0.43554352225024257,9.356366607544603,11.146911671135763,student_t,13.322959739636183,13.644698091835846,14.563954534762086,14.884309888338898,0,4.074074074074074,0.005721100664231926,0.0012811162957438716,174.79154076976076,27,0,1.0,9869.222222222223,1353.851851851852,15.939796757880709,14.759000119602918,4.867593643394774,0.9367688334398947,14.014240843541865,17.86535267221955,student_t,24.95229713078683,26.77272547591521,27.07958228303925,0,4.2592592592592595,,,,
am_n100,am,100,group,2211,27,0,1.0,"{""ok"": 27}",27,28035.37037037037,24036.14814814815,3999.222222222222,16.71846567393123,9.966182613885021,15.20287168097626,2.925794019155661,10.704409936151526,22.732521411710934,student_t,39.04460094583964,39.57213198548226,56.95445344674288,63.02860696517413,0,36.7037037037037,0.00594766983219112,0.0014487292479585718,168.13307197847604,27,0,1.0,32356.37037037037,8320.222222222223,34.07027077287748,22.739487253976325,28.78754331963538,5.540165294966499,22.682297914126273,45.45824363162868,student_t,86.15108585337578,96.117768380799,99.6165008291874,0,44.03703703703704,,,,
am_n100,am,100,group,2212,27,0,1.0,"{""ok"": 27}",27,16355.481481481482,15778.851851851852,576.6296296296297,3.7281541571518635,3.6152497808939525,1.0258358184307477,0.1974221953051174,3.322347022860692,4.133961291443034,student_t,4.936021727592532,5.34974819798476,6.0606718040771375,6.27309682187731,0,17.40740740740741,0.0060430673765949905,0.0013308744463655683,165.47887648465326,27,0,1.0,16732.037037037036,953.1851851851852,6.197551244866293,6.040065363432791,2.279028556553183,0.43859925020560814,5.295997574301976,7.099104915430611,student_t,10.15497764659819,10.917340304309548,11.010478647780527,0,17.555555555555557,,,,
am_n100,am,100,group,2213,27,0,1.0,"{""ok"": 27}",27,11618.925925925925,10603.407407407407,1015.5185185185185,9.840587918099663,10.77245018651624,5.993328617324893,1.153416630184805,7.469706079734539,12.211469756464787,student_t,16.38153269665222,16.75957827857493,23.181177133983777,25.381040892193308,0,11.666666666666666,0.005924566474277526,0.0013778120003364704,168.788721392808,27,0,1.0,12052.111111111111,1448.7037037037037,13.996577639234681,12.4546553808948,6.095206584191952,1.1730230540498676,11.58539421942841,16.40776105904095,student_t,23.874048851095687,26.958907620387023,27.676579925650557,0,11.851851851851851,,,,
am_n100,am,100,group,2214,27,0,1.0,"{""ok"": 27}",27,9948.925925925925,9136.666666666666,812.2592592592592,8.968380858054719,7.854182166011266,6.4504282247119535,1.2413854906419353,6.416676437336097,11.52008527877334,student_t,11.87067776240818,13.858695350868606,32.21408498707553,38.50161508804835,0,8.333333333333334,0.0056875646696425974,0.001285496547266289,175.8221766404705,27,0,1.0,11599.296296296296,2462.6296296296296,26.462813029622016,11.79203539823009,75.75647430208632,14.5793402770555,-3.5054501058572747,56.4310761651013,student_t,21.411779354926757,305.0651900198079,404.67854537876417,0,9.703703703703704,,,,
am_n100,am,100,group,2215,26,0,1.0,"{""ok"": 26}",26,8064.346153846154,7333.153846153846,731.1923076923077,10.133556239061637,9.244523893825884,4.507274659683535,0.8839492862634086,8.313028605323389,11.954083872799885,student_t,15.357394805489395,17.723505628836044,21.292785899251072,22.23342939481268,0,6.0,0.0056875646696425974,0.0012873008560675841,175.8221766404705,26,0,1.0,8624.76923076923,1291.6153846153845,17.909645110706972,15.351651841003806,11.340752279744185,2.2241045066629797,13.32901613388222,22.490274087531724,student_t,31.896156834209236,54.159583992619304,61.48414985590778,0,6.230769230769231,,,,
am_n100,am,100,group,2216,26,0,1.0,"{""ok"": 26}",26,6950.538461538462,5985.307692307692,965.2307692307693,17.425145415147476,13.375266668848283,13.15444613098428,2.5797991350920753,12.111949638065743,22.738341192229207,student_t,38.74775065974913,44.701621848338306,56.82658785804968,60.66945606694561,0,3.8076923076923075,0.005984509171237453,0.001353766625890365,167.09808129397922,26,0,1.0,7581.7307692307695,1596.423076923077,28.465032014671586,22.750312476878133,17.714652725879176,3.474129227914521,21.309928932534593,35.620135096808575,student_t,69.23994586125967,71.40154068997096,71.77824267782427,0,4.423076923076923,,,,
am_n100,am,100,group,2221,26,0,1.0,"{""ok"": 26}",26,25203.923076923078,22154.46153846154,3049.4615384615386,14.023247887884034,9.667617905264766,10.294604270711254,2.0189380023489347,9.865167236427682,18.181328539340385,student_t,27.69378642352677,31.113877983406415,44.429193994357945,48.49555021895748,0,31.5,0.006009254546370357,0.0013858072746258515,166.40999183567766,26,0,1.0,27191.5,5037.038461538462,22.676172756190997,15.972475194305582,17.531977110484473,3.4383035922393224,15.594853951903971,29.757491560478023,student_t,57.934924869526604,61.52212753852946,62.45756705338158,0,34.42307692307692,,,,
am_n100,am,100,group,2222,26,0,1.0,"{""ok"": 26}",26,15291.923076923076,14467.23076923077,824.6923076923077,5.685124506028188,5.322968714297506,1.4469177229970032,0.28376391169711385,5.100701790007901,6.269547222048476,student_t,7.572682308932951,8.126407841694219,8.860371711061815,9.046270066100094,0,16.73076923076923,0.005699338324260539,0.0014015308652932828,175.45896437543826,26,0,1.0,15734.23076923077,1267.0,8.833916542171655,8.804629856677455,3.342223260995916,0.6554639087154572,7.483963352233806,10.183869732109505,student_t,12.618346800768123,19.416345385068084,21.487538328484945,0,17.0,,,,
