instance,distance_1x,distance_aug,vehicle_count,feasible
225,12.560791015625,12.491193771362305,10,1
226,16.986160278320312,16.622709274291992,10,1
227,16.369815826416016,15.965164184570312,11,1
228,19.34382438659668,18.854454040527344,11,1
229,11.659231185913086,11.418627738952637,11,1
230,11.874720573425293,11.874720573425293,9,1
231,12.292388916015625,12.292388916015625,10,1
232,13.357958793640137,13.128610610961914,10,1
233,12.02574348449707,11.986064910888672,10,1
234,15.356865882873535,15.005800247192383,10,1
235,19.13877296447754,18.705644607543945,11,1
236,13.681605339050293,13.173093795776367,9,1
237,17.918977737426758,17.918977737426758,11,1
238,14.33255386352539,13.73328971862793,9,1
239,11.236581802368164,10.772584915161133,9,1
240,12.663222312927246,12.349061012268066,10,1
241,14.447572708129883,14.002089500427246,9,1
242,13.117889404296875,12.310799598693848,10,1
243,15.379353523254395,14.889291763305664,11,1
244,15.414814949035645,15.051353454589844,11,1
245,16.28744888305664,15.743816375732422,10,1
246,18.527359008789062,17.85836410522461,11,1
247,16.78254508972168,16.456581115722656,11,1
248,14.650712013244629,14.623523712158203,10,1
249,19.107032775878906,18.414335250854492,11,1
250,15.763230323791504,14.974123001098633,10,1
251,11.570691108703613,11.570691108703613,9,1
252,14.04873275756836,13.484210968017578,10,1
253,12.85825252532959,12.792632102966309,9,1
254,13.383549690246582,12.873050689697266,10,1
255,12.184182167053223,12.131477355957031,10,1
256,15.705038070678711,15.464494705200195,10,1
257,12.496721267700195,12.375348091125488,10,1
258,12.336784362792969,12.168784141540527,9,1
259,17.376026153564453,17.01187515258789,11,1
260,18.9869441986084,18.745330810546875,11,1
261,13.73282241821289,13.171916961669922,10,1
262,10.574213027954102,10.574213027954102,9,1
263,14.480443000793457,14.44016170501709,10,1
264,12.476649284362793,12.476649284362793,11,1
265,13.800344467163086,13.411105155944824,11,1
266,17.668487548828125,17.668487548828125,11,1
267,15.169999122619629,14.93846321105957,10,1
268,12.242948532104492,11.893177032470703,9,1
269,15.519391059875488,15.519391059875488,10,1
270,15.334610939025879,15.304122924804688,11,1
271,16.006732940673828,15.662800788879395,11,1
272,26.83956527709961,26.442285537719727,13,1
273,22.18136215209961,21.71232795715332,12,1
274,12.299379348754883,11.87291431427002,9,1
275,14.602892875671387,14.489655494689941,10,1
276,12.780574798583984,12.463376998901367,10,1
277,15.054168701171875,14.928462982177734,11,1
278,11.424079895019531,11.343341827392578,10,1
279,20.916858673095703,20.078800201416016,11,1
280,18.74073028564453,18.26898956298828,12,1
281,14.878820419311523,14.246179580688477,11,1
282,18.34714126586914,18.139312744140625,11,1
283,18.021114349365234,17.475841522216797,11,1
284,17.296445846557617,17.10005760192871,11,1
285,12.100713729858398,11.997461318969727,11,1
286,13.787325859069824,13.223020553588867,10,1
287,19.494365692138672,19.30666160583496,11,1
288,18.723106384277344,18.515201568603516,12,1
289,14.623180389404297,14.479778289794922,10,1
290,15.535301208496094,14.493452072143555,10,1
291,16.769418716430664,16.309656143188477,10,1
292,15.898852348327637,15.332210540771484,11,1
293,15.283175468444824,15.103715896606445,10,1
294,16.822595596313477,16.822595596313477,10,1
295,12.46710205078125,11.960744857788086,9,1
296,17.485061645507812,17.261293411254883,12,1
297,14.026432037353516,13.662973403930664,10,1
298,11.072221755981445,10.95039176940918,9,1
299,13.886751174926758,13.497465133666992,11,1
300,13.907610893249512,13.4512357711792,9,1
301,12.683329582214355,12.361224174499512,9,1
302,12.015937805175781,11.655176162719727,11,1
303,16.72109603881836,16.549789428710938,10,1
304,20.598873138427734,20.305065155029297,12,1
305,12.576817512512207,11.98116683959961,10,1
306,13.049278259277344,12.480413436889648,10,1
307,15.943513870239258,15.777532577514648,10,1
308,11.750356674194336,11.615792274475098,9,1
309,14.981546401977539,14.434710502624512,10,1
310,14.752811431884766,14.419608116149902,9,1
311,18.920427322387695,18.426193237304688,11,1
312,14.482930183410645,14.482930183410645,10,1
313,13.219314575195312,12.737141609191895,10,1
314,12.353256225585938,12.131567001342773,10,1
315,15.826669692993164,15.826669692993164,10,1
316,15.844297409057617,15.760560989379883,11,1
317,16.47222900390625,16.373842239379883,11,1
318,11.77408218383789,11.534856796264648,10,1
