instance,distance_1x,distance_aug,vehicle_count,feasible
480,16.24929428100586,16.24929428100586,10,1
481,14.697320938110352,14.16651439666748,11,1
482,18.442840576171875,17.447834014892578,11,1
483,16.02231216430664,15.99139404296875,11,1
484,11.27895736694336,11.188553810119629,10,1
485,12.504350662231445,11.934391975402832,10,1
486,13.441040992736816,13.067660331726074,10,1
487,17.905868530273438,16.949804306030273,11,1
488,16.01644515991211,16.01644515991211,11,1
489,20.569116592407227,18.658666610717773,14,1
490,25.30113410949707,25.082836151123047,14,1
491,17.999486923217773,16.989273071289062,11,1
492,11.196443557739258,11.098481178283691,9,1
493,12.261886596679688,12.261886596679688,10,1
494,12.828289031982422,12.343292236328125,11,1
495,11.71695327758789,11.512433052062988,9,1
496,15.516268730163574,15.1248779296875,10,1
497,15.60820198059082,15.023370742797852,10,1
498,17.53900146484375,17.196104049682617,11,1
499,16.15680503845215,16.15680503845215,11,1
500,16.933656692504883,15.48785400390625,12,1
501,21.265499114990234,19.845722198486328,13,1
502,27.42447280883789,27.366134643554688,14,1
503,12.256725311279297,12.06948471069336,11,1
504,16.657846450805664,15.319430351257324,12,1
505,13.53459358215332,12.607278823852539,9,1
506,21.421358108520508,21.421358108520508,13,1
507,16.37723159790039,15.474090576171875,11,1
508,14.56579875946045,14.246321678161621,11,1
509,22.80404281616211,20.929882049560547,12,1
510,13.7714262008667,13.672452926635742,10,1
511,15.662367820739746,15.514738082885742,12,1
512,11.414721488952637,11.414721488952637,10,1
513,17.937837600708008,17.2442684173584,11,1
514,13.509415626525879,13.074075698852539,11,1
515,18.42949676513672,18.27467155456543,12,1
516,18.680068969726562,18.680068969726562,11,1
517,12.940056800842285,12.055665969848633,10,1
518,15.140376091003418,14.513506889343262,11,1
519,15.000226020812988,14.035978317260742,10,1
520,17.69500732421875,17.095264434814453,12,1
521,15.255715370178223,14.966578483581543,11,1
522,14.550982475280762,14.471942901611328,11,1
523,12.100452423095703,12.100452423095703,11,1
524,15.47169303894043,14.60804557800293,12,1
525,12.731790542602539,12.516961097717285,10,1
526,14.759469985961914,14.286205291748047,10,1
527,12.397137641906738,12.080309867858887,10,1
528,12.535368919372559,12.321900367736816,10,1
529,18.00998306274414,16.793087005615234,11,1
530,18.80327606201172,17.807186126708984,13,1
531,15.962355613708496,15.30711555480957,11,1
532,19.2847957611084,18.834718704223633,12,1
533,20.241811752319336,19.210458755493164,12,1
534,24.93912696838379,22.8375301361084,12,1
535,15.175236701965332,14.397818565368652,11,1
536,19.575305938720703,19.575305938720703,12,1
537,12.711852073669434,12.711852073669434,11,1
538,12.399615287780762,12.27940845489502,10,1
539,12.91190242767334,12.350247383117676,11,1
540,12.9412260055542,12.27625560760498,10,1
541,20.99933433532715,20.32809829711914,13,1
542,19.200241088867188,18.323894500732422,12,1
543,15.303825378417969,15.303825378417969,11,1
544,14.47240924835205,14.261306762695312,11,1
545,23.747591018676758,23.0675106048584,14,1
546,15.894855499267578,15.894855499267578,13,1
547,16.495412826538086,15.336782455444336,11,1
548,19.02411651611328,19.015003204345703,12,1
549,14.265810012817383,13.664783477783203,10,1
550,13.924915313720703,13.470990180969238,11,1
551,13.329522132873535,12.596808433532715,11,1
552,21.293996810913086,20.323108673095703,13,1
553,12.895092010498047,12.703038215637207,10,1
554,15.862882614135742,15.318114280700684,11,1
555,20.657363891601562,19.939607620239258,13,1
556,14.630706787109375,14.630706787109375,10,1
557,22.52264404296875,21.86497688293457,14,1
558,12.418828010559082,12.103500366210938,10,1
559,27.083545684814453,26.350017547607422,14,1
560,16.75751495361328,15.850655555725098,11,1
561,16.11267852783203,16.11267852783203,11,1
562,16.063739776611328,15.202974319458008,10,1
563,20.489622116088867,19.2370548248291,12,1
564,16.379798889160156,15.046854019165039,11,1
565,12.294133186340332,12.052742958068848,11,1
566,18.196645736694336,16.234500885009766,12,1
567,14.093304634094238,13.255658149719238,9,1
568,21.605276107788086,20.231170654296875,14,1
569,18.974254608154297,18.44403076171875,11,1
570,16.463804244995117,16.137929916381836,12,1
571,14.535508155822754,14.257917404174805,11,1
572,13.68284797668457,13.054107666015625,10,1
573,15.725439071655273,14.125725746154785,10,1
574,15.866225242614746,15.113978385925293,10,1
575,14.186504364013672,13.76905345916748,10,1
576,16.133275985717773,16.133275985717773,10,1
577,13.333002090454102,12.880791664123535,10,1
578,23.0126953125,23.0126953125,12,1
579,16.311723709106445,14.956916809082031,11,1
580,16.655118942260742,16.358226776123047,11,1
581,17.701709747314453,17.43083953857422,12,1
582,14.136039733886719,14.136039733886719,11,1
583,17.54640007019043,16.487417221069336,11,1
584,14.901142120361328,14.40528678894043,11,1
585,11.886541366577148,11.61500358581543,10,1
586,13.858593940734863,13.603113174438477,10,1
587,13.241332054138184,13.078401565551758,11,1
588,22.80433464050293,22.436222076416016,13,1
589,13.013921737670898,12.413561820983887,11,1
590,18.164520263671875,17.399978637695312,12,1
591,20.549034118652344,19.44361114501953,14,1
